concat,count,sampleorigin,cluster,prop,condid
INCOV066-AC|6,7,INCOV066-AC,Cell,0.0109034267912773,Mild_36
INCOV066-AC|8,13,INCOV066-AC,Cell,0.0202492211838006,Mild_36
INCOV066-AC|9,94,INCOV066-AC,Expanded,0.146417445482866,Mild_36
INCOV066-BL|0,85,INCOV066-BL,Expanded,0.149911816578483,Mild_37
INCOV066-BL|1,35,INCOV066-BL,Cell,0.0617283950617284,Mild_37
INCOV066-BL|10,8,INCOV066-BL,Expanded,0.0141093474426808,Mild_37
INCOV066-BL|11,4,INCOV066-BL,Cell,0.00705467372134039,Mild_37
INCOV066-BL|13,2,INCOV066-BL,Expanded,0.00352733686067019,Mild_37
INCOV066-BL|2,41,INCOV066-BL,Expanded,0.072310405643739,Mild_37
INCOV066-BL|3,77,INCOV066-BL,Expanded,0.135802469135802,Mild_37
INCOV066-BL|4,38,INCOV066-BL,Cell,0.0670194003527337,Mild_37
INCOV066-BL|5,7,INCOV066-BL,Expanded,0.0123456790123457,Mild_37
INCOV066-BL|6,127,INCOV066-BL,Cell,0.223985890652557,Mild_37
INCOV066-BL|7,1,INCOV066-BL,Expanded,0.0017636684303351,Mild_37
INCOV066-BL|8,112,INCOV066-BL,Cell,0.197530864197531,Mild_37
INCOV066-BL|9,30,INCOV066-BL,Expanded,0.0529100529100529,Mild_37
INCOV067-AC|0,81,INCOV067-AC,Expanded,0.290322580645161,Mild_38
INCOV067-AC|1,15,INCOV067-AC,Cell,0.0537634408602151,Mild_38
INCOV067-AC|10,5,INCOV067-AC,Expanded,0.017921146953405,Mild_38
INCOV067-AC|2,11,INCOV067-AC,Expanded,0.039426523297491,Mild_38
INCOV067-AC|3,60,INCOV067-AC,Expanded,0.21505376344086,Mild_38
INCOV067-AC|4,32,INCOV067-AC,Cell,0.114695340501792,Mild_38
INCOV067-AC|5,8,INCOV067-AC,Expanded,0.028673835125448,Mild_38
INCOV067-AC|6,9,INCOV067-AC,Cell,0.032258064516129,Mild_38
INCOV067-AC|7,3,INCOV067-AC,Expanded,0.010752688172043,Mild_38
INCOV067-AC|8,40,INCOV067-AC,Cell,0.14336917562724,Mild_38
INCOV067-AC|9,15,INCOV067-AC,Expanded,0.0537634408602151,Mild_38
INCOV067-BL|0,31,INCOV067-BL,Expanded,0.158163265306122,Mild_39
INCOV067-BL|1,31,INCOV067-BL,Cell,0.158163265306122,Mild_39
INCOV067-BL|11,1,INCOV067-BL,Cell,0.00510204081632653,Mild_39
INCOV067-BL|2,3,INCOV067-BL,Expanded,0.0153061224489796,Mild_39
INCOV067-BL|3,24,INCOV067-BL,Expanded,0.122448979591837,Mild_39
INCOV067-BL|4,39,INCOV067-BL,Cell,0.198979591836735,Mild_39
INCOV067-BL|5,3,INCOV067-BL,Expanded,0.0153061224489796,Mild_39
INCOV067-BL|6,24,INCOV067-BL,Cell,0.122448979591837,Mild_39
INCOV067-BL|8,29,INCOV067-BL,Cell,0.147959183673469,Mild_39
INCOV067-BL|9,11,INCOV067-BL,Expanded,0.0561224489795918,Mild_39
INCOV042-BL|0,10,INCOV042-BL,Expanded,0.0602409638554217,Mild_4
INCOV042-BL|1,20,INCOV042-BL,Cell,0.120481927710843,Mild_4
INCOV042-BL|12,64,INCOV042-BL,Cell,0.385542168674699,Mild_4
INCOV042-BL|13,1,INCOV042-BL,Expanded,0.00602409638554217,Mild_4
INCOV042-BL|2,2,INCOV042-BL,Expanded,0.0120481927710843,Mild_4
INCOV042-BL|3,2,INCOV042-BL,Expanded,0.0120481927710843,Mild_4
INCOV042-BL|4,15,INCOV042-BL,Cell,0.0903614457831325,Mild_4
INCOV042-BL|6,12,INCOV042-BL,Cell,0.072289156626506,Mild_4
INCOV042-BL|7,30,INCOV042-BL,Expanded,0.180722891566265,Mild_4
INCOV042-BL|8,10,INCOV042-BL,Cell,0.0602409638554217,Mild_4
INCOV068-AC|0,13,INCOV068-AC,Expanded,0.160493827160494,Mild_40
INCOV068-AC|1,8,INCOV068-AC,Cell,0.0987654320987654,Mild_40
INCOV068-AC|10,3,INCOV068-AC,Expanded,0.037037037037037,Mild_40
INCOV068-AC|11,1,INCOV068-AC,Cell,0.0123456790123457,Mild_40
INCOV068-AC|3,13,INCOV068-AC,Expanded,0.160493827160494,Mild_40
INCOV068-AC|4,32,INCOV068-AC,Cell,0.395061728395062,Mild_40
INCOV068-AC|6,10,INCOV068-AC,Cell,0.123456790123457,Mild_40
INCOV068-AC|8,1,INCOV068-AC,Cell,0.0123456790123457,Mild_40
INCOV068-BL|0,16,INCOV068-BL,Expanded,0.210526315789474,Mild_41
INCOV068-BL|1,7,INCOV068-BL,Cell,0.0921052631578947,Mild_41
INCOV068-BL|10,1,INCOV068-BL,Expanded,0.0131578947368421,Mild_41
INCOV068-BL|13,1,INCOV068-BL,Expanded,0.0131578947368421,Mild_41
INCOV068-BL|2,2,INCOV068-BL,Expanded,0.0263157894736842,Mild_41
INCOV068-BL|3,3,INCOV068-BL,Expanded,0.0394736842105263,Mild_41
INCOV068-BL|4,30,INCOV068-BL,Cell,0.394736842105263,Mild_41
INCOV068-BL|5,1,INCOV068-BL,Expanded,0.0131578947368421,Mild_41
INCOV068-BL|6,13,INCOV068-BL,Cell,0.171052631578947,Mild_41
INCOV068-BL|8,2,INCOV068-BL,Cell,0.0263157894736842,Mild_41
INCOV069-AC|0,220,INCOV069-AC,Expanded,0.20952380952381,Mild_42
INCOV069-AC|1,15,INCOV069-AC,Cell,0.0142857142857143,Mild_42
INCOV069-AC|10,85,INCOV069-AC,Expanded,0.080952380952381,Mild_42
INCOV069-AC|2,500,INCOV069-AC,Expanded,0.476190476190476,Mild_42
INCOV069-AC|3,78,INCOV069-AC,Expanded,0.0742857142857143,Mild_42
INCOV069-AC|4,32,INCOV069-AC,Cell,0.0304761904761905,Mild_42
INCOV069-AC|5,101,INCOV069-AC,Expanded,0.0961904761904762,Mild_42
INCOV069-AC|7,2,INCOV069-AC,Expanded,0.0019047619047619,Mild_42
INCOV069-AC|8,4,INCOV069-AC,Cell,0.00380952380952381,Mild_42
INCOV069-AC|9,13,INCOV069-AC,Expanded,0.0123809523809524,Mild_42
INCOV074-AC|0,23,INCOV074-AC,Expanded,0.410714285714286,Mild_43
INCOV074-AC|1,13,INCOV074-AC,Cell,0.232142857142857,Mild_43
INCOV074-AC|3,1,INCOV074-AC,Expanded,0.0178571428571429,Mild_43
INCOV074-AC|4,5,INCOV074-AC,Cell,0.0892857142857143,Mild_43
INCOV074-AC|5,8,INCOV074-AC,Expanded,0.142857142857143,Mild_43
INCOV074-AC|6,1,INCOV074-AC,Cell,0.0178571428571429,Mild_43
INCOV074-AC|8,5,INCOV074-AC,Cell,0.0892857142857143,Mild_43
INCOV074-BL|0,27,INCOV074-BL,Expanded,0.198529411764706,Mild_44
INCOV074-BL|1,43,INCOV074-BL,Cell,0.316176470588235,Mild_44
INCOV074-BL|10,3,INCOV074-BL,Expanded,0.0220588235294118,Mild_44
INCOV074-BL|11,1,INCOV074-BL,Cell,0.00735294117647059,Mild_44
INCOV074-BL|12,1,INCOV074-BL,Cell,0.00735294117647059,Mild_44
INCOV074-BL|3,7,INCOV074-BL,Expanded,0.0514705882352941,Mild_44
INCOV074-BL|4,9,INCOV074-BL,Cell,0.0661764705882353,Mild_44
INCOV074-BL|5,12,INCOV074-BL,Expanded,0.0882352941176471,Mild_44
INCOV074-BL|6,21,INCOV074-BL,Cell,0.154411764705882,Mild_44
INCOV074-BL|8,12,INCOV074-BL,Cell,0.0882352941176471,Mild_44
INCOV076-AC|0,72,INCOV076-AC,Expanded,0.221538461538462,Mild_45
INCOV076-AC|1,13,INCOV076-AC,Cell,0.04,Mild_45
INCOV076-AC|10,8,INCOV076-AC,Expanded,0.0246153846153846,Mild_45
INCOV076-AC|11,4,INCOV076-AC,Cell,0.0123076923076923,Mild_45
INCOV076-AC|13,1,INCOV076-AC,Expanded,0.00307692307692308,Mild_45
INCOV076-AC|2,31,INCOV076-AC,Expanded,0.0953846153846154,Mild_45
