,vgene,Subject_100,Subject_101,Subject_102,Subject_103,Subject_104,Subject_105,Subject_106,Subject_12,Subject_13,Subject_14,Subject_15,Subject_151,Subject_152,Subject_153,Subject_154,Subject_155,Subject_156,Subject_157,Subject_158,Subject_16,Subject_17,Subject_18,Subject_19,Subject_22,Subject_24,Subject_26,Subject_27,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57,Subject_58,Subject_59,Subject_60,Subject_61,Subject_62,Subject_63,Subject_64,Subject_65,Subject_66,Subject_67,Subject_68,Subject_69,Subject_70,Subject_71,Subject_72,Subject_73,Subject_74,Subject_75,Subject_76,Subject_77,Subject_78,Subject_79,Subject_80,Subject_81,Subject_82,Subject_83,Subject_84,Subject_85,Subject_86,Subject_87,Subject_88,Subject_89,Subject_90,Subject_91,Subject_92,Subject_93,Subject_94,Subject_95,Subject_96,Subject_97,Subject_98,Subject_99
14,TRBV14-1,0.00868325819299274,0.0152180949671901,0.014240559778019,0.0117936117936118,0.0160523263031279,0.010853754056171,0.015036121507529,0.0115550177540616,0.0090729641781291,0.0101593714260252,0.0103218465539662,0.0102186490344879,0.0116255019907272,0.0109218882731281,0.0100490082401868,0.0091305250051878,0.00953837847565914,0.0160769307225922,0.0127145717084806,0.0159250870021783,0.00929044639698363,0.00915548804793414,0.00903143183273476,0.00809240419799751,0.0114523531929338,0.00997644842204428,0.0120938609791092,0.0105280149221608,0.010858415503045,0.00896885427579984,0.00922206534492016,0.011718820861678,0.0101183291784639,0.0129094019019195,0.0115930004090969,0.00752821617571302,0.0100103256916433,0.0394471563351446,0.013348368397056,0.00841385522436948,0.00944192260514247,0.0104553193347012,0.0111953329629336,0.0108626848626229,0.0128542190467206,0.0107151582841786,0.00909802251123942,0.0080519024514811,0.00874219077541007,0.0104254254254254,0.0103652209413753,0.00740618634388725,0.00946921080402726,0.0121731341894658,0.0117114849463719,0.00882935207731201,0.0112906910757847,0.00944207375326412,0.00965925660064156,0.0103140191827618,0.0108177172061329,0.00924648629113651,0.00993062986162039,0.0140955393483296,0.0079474301918941,0.0129065855239982,0.0125129034958012,0.0135077994664534,0.0111161961653338,0.0104834232046902,0.0195182203081963,0.0100468823687155,0.0108300552706269,0.00911448264484965,0.0145238555940591,0.0564557164094224,0.0467796032407887,0.012611228014737,0.0122372877355707,0.0109199299316268,0.00895641555513809,0.0113930397256717,0.013104245252164,0.009718771202243,0.00792924843294931,0.0119164022876116,0.00518824035884404,0.0131552778410591
15,TRBV15-1,0.00632796231526595,0.0152671381349865,0.0138110749185668,0.0130995254282926,0.0131800300499548,0.0106448845623065,0.0185177125946558,0.0157306936978041,0.014708317853642,0.0119268644080384,0.0128788636590977,0.0184273799684424,0.0137282614316,0.00991060232191254,0.0165576735772923,0.016423087184656,0.0202165631842587,0.0134678461385548,0.0147271797929888,0.0149704496342003,0.0179072506191208,0.0175095561979969,0.0131740861382555,0.0124753709437452,0.0151418999690078,0.0136599152143193,0.0165253935465489,0.0130927613171677,0.0308517618356729,0.0162057083335857,0.0180314991946229,0.0166077097505669,0.016559316871778,0.0139300470904574,0.0149349190160931,0.0150798482648808,0.0184031292440882,0.033654071569603,0.0359538852341562,0.0131530461840812,0.0113365574679865,0.0146636399353909,0.0137034685292483,0.0116550322914776,0.0130223820910459,0.0229660395797704,0.0117001032498229,0.0118584014300306,0.0202638702698226,0.0106206206206206,0.013551902653111,0.0126281953160876,0.00990844528108153,0.0146740647682859,0.012606452154214,0.0110159963027088,0.0165749113769189,0.0141392268008407,0.014567397204962,0.0138160354951841,0.0120357751277683,0.0152359881355857,0.0122389602895031,0.0134958886448643,0.00942491346594937,0.0154797339037826,0.0142496442820077,0.0159256725069768,0.0103935831968398,0.0147276097983305,0.00900942555004393,0.0132555967561469,0.0180002987601454,0.00859380235801152,0.0131400728245,0.0148210597731196,0.0107437865608317,0.015088946502826,0.0102488759868305,0.0116686444030062,0.0110604922036446,0.0106006750767743,0.0140091141006912,0.00973225077395207,0.00948928457191598,0.0134710214762551,0.00651585218514352,0.0144932252850371
16,TRBV16-1,0,0.00107894969151847,0.000554952346483291,0.000794318602537781,4.28062034750075e-06,0.000626608481593375,0.00114602373284591,0.000967050842078117,0.000769881518815098,0.000757496992291354,0.0010628188456537,0.0012585468479976,0.000835933056412554,0.000903415449752571,0.000788460646537729,0.000637358076660836,0.000824859773838447,0.00141636020276314,0.00166120032372108,0.00191795325748305,0.00114373779326455,0.00125457879300289,0.00115816141874774,0.00124653182677229,0.000922386694018507,0.000781912388130005,0.00121091245815229,0.00121063203960112,0.00091487926366081,0.00142920297710247,0.00135223815300177,0.00114285714285714,0.00115621933198723,0.00133035821126652,0.000864289294912793,0.000788335752977723,0.000946097855002874,0.000489703208597938,0.00716879437243536,0.00126924336717982,0.000753947481502895,0.00116994805081416,0.00114691642193825,0.00104023265799363,0.000783393694295992,0.00139611182855747,0.000995457933799733,0.00132070352400409,0.00126293342166966,0.00117617617617618,0.00124745547434494,0.000435658020228662,0.000895581985682097,0.00100037223152801,0.00195774076715471,0.000993302108697602,0.000810689307008041,0.000902277986540136,0.00158819174947845,0.000752958774243756,0.00402470187393527,0.000974010233718383,0.000955793067795183,0.0010718756324441,0.00104257892322449,0.001087461517647,0.000948581312948135,0.00110322664965058,0.000843048463243087,0.00172214223200926,6.60515069651313e-06,0.00126221761926338,0.000705405898853093,0,0.00029317431558456,0.000838080794979497,0.00096176672895831,0.00101263277339289,0.000507428517482683,0.00053210525324443,0.000371031373285742,0.000747598284552918,0.00064867104201644,0.000404387151272247,0.00234005420845001,0.00110441272677392,0.000708244802732992,0.000777455947176389
17,TRBV17-1,7.07599619917919e-05,0,5.30823983592713e-05,4.03890814849719e-05,7.70511662550136e-05,0,1.45066295296951e-05,0,1.34281660258448e-05,1.48528822017913e-05,0,0,0,0,0,0,0,0,3.19461600715593e-05,0,1.93853863265177e-05,0,0,0,3.68954677607402e-05,0,5.08786747122811e-06,2.69029342133582e-05,4.62060234172127e-06,0,0,0,0,1.4077864669487e-05,0,0,0,0,8.14173125773465e-06,0,3.90646363473003e-05,0,3.96856893404239e-06,0,0,0,0,3.99004085801839e-06,0,0,0,5.88727054363056e-06,1.71130315735432e-05,2.32644705006514e-05,0,1.37958626208e-05,0,4.77676581109484e-05,0,5.05341459223997e-06,0,4.40728612542255e-06,0,3.7478168966577e-06,0,0,0,3.0751962359598e-05,0,0,3.30257534825657e-05,3.69880621029562e-05,8.29889292768344e-06,5.67077540120736e-05,0,0,0,1.4363585438197e-05,2.95016579931792e-05,9.41779209282175e-06,4.69659966184482e-06,3.13364550411402e-05,3.81571201186141e-05,8.98638113938326e-06,0,7.03447596671287e-06,0,3.61607417291344e-06
18,TRBV18-1,0.0358045407678466,0.0328442094731783,0.0200603209072264,0.0261923193430043,0.0429817089092551,0.0248256312707471,0.0349392172222705,0.0258971256273433,0.0208897502808725,0.0249528420990094,0.0274332299689907,0.0291719888797055,0.0384270669952947,0.0253495678438036,0.0317703260516674,0.0238045830492396,0.0233360328744113,0.0545422920186859,0.0379733356050603,0.0348095498450884,0.0334204060269166,0.0379982125399136,0.0279740527297531,0.0296453415899312,0.0187724139966647,0.0333678756476684,0.0295655978753065,0.0303823803716192,0.0225023334041826,0.0295893463818757,0.028252828762901,0.0230204081632653,0.0269145300109418,0.0299084234903249,0.0204836562894332,0.0382928238030566,0.0316739319521661,0.0210572379697114,0.0232609262033479,0.0303594824762529,0.0305329197690499,0.0298380407735627,0.0284030478609414,0.0388205974919327,0.0285426006209728,0.0678021709538934,0.0252475912233021,0.0289956269152196,0.0297876304988069,0.0236586586586587,0.0283172392676302,0.0515842645032909,0.0147685462479679,0.0238693467336683,0.0306316510746598,0.0282608245787089,0.0433350284109752,0.0276309364583997,0.0263397563875367,0.0324934558281031,0.025954003407155,0.0355976500350379,0.0239789845750628,0.0266732128535128,0.0464692320065772,0.0353195247844222,0.0249351337778646,0.0268464631399292,0.029506696213508,0.0239594214354949,0.0217639715450108,0.0306584799755878,0.025353117894073,0.0362259443129856,0.0255296194011034,0.0266290195452414,0.0270268625099677,0.0298188033696971,0.0283923956526357,0.0262850577310655,0.0263291377043021,0.0300292772022812,0.0362383620783639,0.0257145296303453,0.0316777122462837,0.0318661761292093,0.015920232193198,0.0221448382349219
19,TRBV19-1,0.0416927804621636,0.0582387617580994,0.065551936301122,0.0612096529904749,0.0542012148400546,0.0543060684047592,0.0571343604027041,0.0565997500545516,0.0514433040450112,0.0500987716666419,0.0719028208462538,0.052671124802765,0.0649959496027164,0.0672437738494937,0.0604795695932471,0.0486170811964544,0.0620744473439515,0.0588162210515853,0.0641159432636197,0.0594131583743394,0.0664337189409764,0.0614785567728374,0.0540215484840892,0.0553801922071655,0.0713115600879588,0.0603203014601978,0.0549489686892635,0.0667013415596528,0.0265777046695807,0.0582157975376528,0.0494113786863405,0.0576961451247165,0.0635187420333667,0.0628365489522549,0.0607192039319402,0.059644234221577,0.0671780342528116,0.0507415877845097,0.0849508239432033,0.0554679823124795,0.06634347190862,0.0612214606888724,0.0549686483054211,0.0757422170677834,0.0609816620250932,0.0485846916337999,0.0592829924854501,0.0538416113381002,0.0483641389019726,0.0595645645645646,0.0537936822050477,0.0495825925184566,0.0590684806480135,0.0560441094360693,0.047747898924641,0.0538521497402929,0.0733305327702728,0.0516686835233425,0.0544606204715225,0.0609947141283365,0.0550383304940375,0.0752103377303358,0.0516609158781875,0.0505468064852223,0.0786461963742084,0.0591926236413113,0.0663030438300365,0.0610311132979173,0.0598203102418345,0.0540075096694051,0.0613090087650349,0.0430171162257381,0.0611047486265332,0.0683328435845487,0.0981019894809055,0.0575332488601103,0.0473944034915785,0.0678966683663576,0.0617115681901323,0.0780216985929819,0.0515170016907759,0.0585275447439812,0.0565761071015852,0.0453048405142008,0.0356114724384263,0.0565079454406043,0.0406004804954936,0.0639647360446658
21,TRBV20-1,0.0585538685482077,0.0945503231944758,0.0737266256484498,0.0659957591464441,0.0941094383398041,0.0982283391145425,0.0841964777903502,0.0975630318779631,0.0789799965086768,0.0880924443388239,0.0690582174652396,0.0936772109099105,0.0788362432996087,0.077707212491404,0.0836077485583538,0.089482109507011,0.10102282611956,0.0742967895835404,0.0889807045193167,0.070486951842884,0.083362007550608,0.0828189840009734,0.0867396085637128,0.0840403715469058,0.0798270340471377,0.0787376354215732,0.0934081589042769,0.0813813759954086,0.0588849562428959,0.0934250607108469,0.0805327420605724,0.115963718820862,0.0959887649321497,0.0910415508175721,0.120464641924945,0.0875794189731342,0.106247806426344,0.137017915843982,0.0636561258385984,0.068027350147396,0.0785511707671513,0.0938010215218056,0.0893880466703706,0.0820411578010809,0.0913945638219768,0.0889253429199679,0.094397192345623,0.0704361912665986,0.075646606384025,0.0673773773773773,0.075663844771177,0.0680509602138256,0.0556858047403097,0.0692815931509399,0.0959153137279579,0.0750356967945314,0.0627252426540494,0.0798887544317771,0.0816258776553983,0.0714047481883509,0.102108177172061,0.0635839169314711,0.0696105894658379,0.0841947065834152,0.0654262956277218,0.0902542005115664,0.0820522835700137,0.0811428966810945,0.0801618653049427,0.0858153825884833,0.118152935659227,0.0726584244934947,0.0843416488240468,0.0659253416642179,0.0899341530487197,0.0835935707230443,0.0978871567618897,0.103697905071064,0.138769898868316,0.0736047541014484,0.0869152733421003,0.0645844338397901,0.101432527309596,0.0654343342664193,0.0457012025746208,0.118221403096576,0.0712633143079337,0.0910021226355396
23,TRBV21-1,0.00839010977902674,0.00603721395572383,0.00899987935818555,0.0140688633839318,0.0079405507446139,0.0065644698071687,0.0079641396118026,0.00805875701731764,0.00962799504053067,0.00626791628915591,0.0062331199359808,0.00587948005109325,0.00699770764749479,0.00695764734436309,0.00777638637663682,0.00770758604334035,0.00802363598188309,0.00665937779544777,0.00660220641478894,0.00680396087722496,0.00724044179295438,0.0104436341665023,0.0234472006458977,0.00683581969520286,0.0086925722044304,0.00793217145548752,0.00554577554363864,0.00664502475069948,0.00606685087468003,0.00712179110623944,0.00649273171992761,0.00617687074829932,0.00658763014517603,0.00627168871025643,0.00662045599903199,0.00576421736211929,0.00635818450942792,0.00367277406448454,0.0176838402917996,0.00459588928922372,0.00724258357878947,0.00683633823722006,0.00662751011985078,0.00575890505553072,0.00744839240231163,0.00635230881993649,0.0040096119566073,0.0104898174157303,0.00665628024699665,0.00751251251251251,0.00705379368220505,0.00807733518586113,0.00422691879866518,0.00721198585520193,0.0086979625512159,0.00740837822736962,0.00516630185647852,0.00581703925439994,0.00655914219699858,0.0070798338437282,0.00678449744463373,0.00501549161073086,0.00629981845942989,0.00468477112082212,0.00730401005641841,0.00854142309400671,0.00493122785481127,0.00745735087220253,0.00700934579439253,0.0051005524030001,0.00671083310765735,0.00737911838953977,0.00648973426944846,0.00880001237260087,0.0115745219792784,0.00593640563110477,0.00844285096876692,0.00734697395163781,0.00755832477785252,0.00534930590872275,0.00707777569040015,0.00447663643444861,0.00692824281010836,0.00872128289577146,0.00244106374262771,0.00773088908741744,0.00306906081184297,0.00644384417613174
24,TRBV22-1,0,1.96172671185177e-05,0,0,8.56124069500152e-06,0,0,0,0,0,0,0,8.61786656095417e-06,0,0,2.96445617051552e-05,0,0,0,8.67852152707265e-06,4.84634658162944e-06,8.39183139132369e-06,0,1.00526760223572e-05,2.95163742085922e-05,0,0,0.000358705789511443,0,1.81678344546924e-05,0,0,1.12801886047535e-05,1.4077864669487e-05,5.76192863275195e-06,0,5.08654760754233e-06,5.20960860210572e-06,0,0,3.90646363473003e-06,8.73095560309076e-06,3.96856893404239e-06,4.42652194890909e-06,0,0,0,1.19701225740552e-05,1.03519132923743e-05,1.001001001001e-05,0,5.88727054363056e-06,0,5.81611762516285e-06,0,1.37958626208e-05,0,5.30751756788315e-06,0,2.52670729611999e-05,4.25894378194208e-06,4.40728612542255e-06,3.00563857797228e-05,7.49563379331539e-06,0,5.10545313449296e-06,0,7.68799058989952e-06,0,0.000188212265793362,0,0,8.29889292768344e-06,0,5.86348631169121e-06,0,6.08713119593867e-06,2.87271708763942e-05,5.90033159863585e-06,4.70889604641088e-06,0,4.47663643444861e-06,5.45101715980202e-06,4.49319056969163e-06,5.6116407876499e-06,0,5.55486119790582e-06,0
25,TRBV23-1,0.00214301599175141,0.00186364037625918,0.00256725781155748,0.00219447342735014,0.00253412724572045,0.00208123531386371,0.00242260713145907,0.00227628890519926,0.00183518269019878,0.00246557844549735,0.00173802140642192,0.00199113381922008,0.0022751167720919,0.00287205210145221,0.00301470247205602,0.00302374529392583,0.00247457932151535,0.00228605506410893,0.00191676960429356,0.00192663177901013,0.00210816076300881,0.00259727181561468,0.00262813552715833,0.00230206280911979,0.00215469531722723,0.00216674517192652,0.00182654442217089,0.00217913767128201,0.00185286153903022,0.00214986041047195,0.00175492672062362,0.00210430839002267,0.00282568724549074,0.00233692553513483,0.00228172373856978,0.00185766246741285,0.00173959928177947,0.00129719254192432,0.00255650361492867,0.00157631837536849,0.00271889868977209,0.00258872833631641,0.00173823319311056,0.00144747267729328,0.00248553182588153,0.00215699277512129,0.00156495247267121,0.00211871169560777,0.00180640886951931,0.00230730730730731,0.00281811532158835,0.00361478411378917,0.000456347508627819,0.00230899869718965,0.00246115982156591,0.00226252146981121,0.00191617472565537,0.00192662887714158,0.00228807285941811,0.0021628614454787,0.00216354344122658,0.00420895824977854,0.00196568762999387,0.00155159619521628,0.00237112235110483,0.00289989738039199,0.00163211784727841,0.00269079670646484,0.00173427112438578,0.00151510873963657,0.000911510796118813,0.00294979795271077,0.0023568855914621,0.00201054764224624,0.0020053123185984,0.00157140149058656,0.00148526001180904,0.00372016862849304,0.00263744822459022,0.00188826731461077,0.0017189554762352,0.00124002829234226,0.00231123127575605,0.00157710988996176,0.00113355143910528,0.00265199743945074,0.00110541737838326,0.00272290385220382
27,TRBV24-1,0.0231182904393182,0.0283126207688007,0.0200941006152733,0.0215408434586516,0.0286159470230426,0.0212524710007087,0.0157687062987786,0.0215925095713237,0.0110916651373477,0.0233932894678212,0.0101592977893368,0.012303704260275,0.0122632241162378,0.0198212046438251,0.0111466691402687,0.0139625885631281,0.0170521011428057,0.0102623993638803,0.0187736934020531,0.01924028222552,0.0174953111596822,0.0158102103412538,0.00853587237952059,0.0148779605130886,0.0278560781593589,0.0148845972680169,0.0138440873892117,0.0193701126336179,0.020820434151796,0.0174047854075954,0.0154015948455864,0.0159546485260772,0.0127973739720928,0.00697558194373078,0.0175508346153625,0.0186078458920682,0.00931346866941001,0.00852291967304497,0.0186119976551814,0.0166741729446446,0.0292828514059363,0.0086392805692583,0.0202793872529565,0.0089194417270518,0.0150731509242815,0.0127395204355869,0.00572735564702451,0.0133945671603677,0.0156572688547161,0.0107357357357357,0.0121059883533021,0.0263043247889414,0.0164171016228859,0.0201644798064396,0.0131727985904267,0.0171551551689649,0.0180415220323244,0.0196325074835998,0.0140963233809641,0.0129316879415421,0.0140800681431005,0.0108287020101632,0.0202159250754415,0.0122553612520707,0.0233597254740755,0.0202533325845335,0.00883715090812711,0.0192007564982741,0.024508623181424,0.0164497520303398,0.0243730060701335,0.0281849033224527,0.0524407044100317,0.0267454388922399,0.0200062152954904,0.00719851539973461,0.0118455573072966,0.0254594551892043,0.022993592239884,0.016434047201974,0.0282923163629532,0.024308135839056,0.0357477705339817,0.00960644143800072,0.0338774754350425,0.0228268745119832,0.00798789040258856,0.0218989451911637
28,TRBV25-1,0.0066008935972343,0.0132956027895754,0.0111762576909157,0.0110733398404631,0.0149522068738202,0.00951848122039461,0.00905213682652973,0.00853484358572534,0.00882230507897999,0.00793143909575653,0.00775857757327198,0.00668720414756931,0.0105741222702908,0.0135781993716544,0.00797736654144057,0.00819672131147541,0.00808362578361678,0.00822482854587018,0.0104357456233761,0.0100757634929313,0.0102839474462177,0.0132716813453784,0.0126785266850413,0.00697655715951586,0.0107587183990319,0.00796043334903438,0.0109032999908418,0.00786462443503838,0.0117548123573389,0.00823002900797568,0.00790462743850298,0.011546485260771,0.0115565532255699,0.00948848078723419,0.010475186254343,0.0075399241324404,0.00272130297003515,0.00897615562142817,0.00700595974728066,0.00394079593842122,0.014426570203058,0.00858252935783821,0.00771886657671244,0.012757236256756,0.00853940142159295,0.00972391888590276,0.0108296563123608,0.0101027834525026,0.00814177980445235,0.00941941941941942,0.00673058930930658,0.0088426803565331,0.0131085821853341,0.0150230318257956,0.0129350729258436,0.00811886515234081,0.00959561343385881,0.00755259749909772,0.00755512685345118,0.0623692428974257,0.0100170357751278,0.0104805264062548,0.00884258869639443,0.00996544512821282,0.00845978326273585,0.0104304407537691,0.0121920598164216,0.00883734518308949,0.00800896040080933,0.00927886470361274,0.00823662291855189,0.0238804175952211,0.00687148334412189,0.0073771632719343,0.00882454689909527,0.0119326741761367,0.00693932956337008,0.0167694859990951,0.0143673074426783,0.0197679456028329,0.0204724779259816,0.0117422173675587,0.0186043215664043,0.00910320409419524,0.00382152737638958,0.0133232974809541,0.00521045980363565,0.00930415884690627
30,TRBV26-1,0,0,0,0,0,0,7.25331476484753e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29889292768344e-06,5.15525036473396e-06,0,0,6.08713119593867e-06,0,0,0,0,0,0,0,0,0,0,0
32,TRBV27-1,0.0433505852859714,0.0480230699061313,0.0521365665339607,0.0421258119888257,0.0289498354101477,0.0280108910521801,0.0414454405663388,0.0433536331356251,0.0340762093182521,0.0379639669077785,0.0430691707512254,0.0427154557066647,0.0369965011461763,0.0546633766163721,0.0350169287138815,0.0463048053834525,0.0516212243918534,0.0397823278004174,0.0388039357669208,0.0302446475218482,0.03212158514304,0.0359757811746046,0.032061026197834,0.0388535928264104,0.039972549771986,0.0442863871879416,0.0379046126606494,0.0422465743597101,0.0376348060733197,0.0359480884410181,0.0302165569630322,0.0628027210884354,0.039373498324892,0.0252838449463985,0.0284235939453653,0.0296445464337564,0.0355905736099737,0.0246622871223685,0.0293061616622159,0.0230920406157878,0.0320330018047862,0.0362291002750251,0.0388126041749346,0.0302906896963848,0.0476598676843949,0.0307423824648354,0.0495645450294239,0.0449797305924413,0.0296634075392984,0.0292292292292292,0.041653672338809,0.0210234431113047,0.0259262428339181,0.0430857993672065,0.039259694312763,0.0236461085320513,0.0645529785462129,0.032614695454642,0.0365149509858903,0.0213809971397674,0.0378449744463373,0.0445312190112695,0.0485110066484725,0.0432348157198433,0.0358825877404633,0.0421250938127013,0.0496679965404682,0.0464623711300577,0.0458738799498988,0.0759154174077524,0.0269952508966492,0.018961005335528,0.0301913724709124,0.0448042809199028,0.0404463285780459,0.0408664159075716,0.0278060153030478,0.0321887949669997,0.0319502956066132,0.0470512892957375,0.0332190494082284,0.0281222300812062,0.0249765606262128,0.0245013681765285,0.0156171963120297,0.0262034229760055,0.0246469191351081,0.0436207027478548
33,TRBV28-1,0.0143238380203384,0.0493374268030721,0.0558909397997346,0.0452963548853959,0.0447453244924254,0.00820558725896087,0.0245524704790089,0.0777508877030806,0.0826951224424939,0.0358845633995277,0.0461263379013704,0.0781426102637313,0.0441493303917682,0.0434178768388549,0.0428706151539045,0.0615421100999022,0.089459791835388,0.0370490010933307,0.043862077778251,0.0882692424518559,0.0595325214087361,0.0513118530422487,0.015234277123528,0.0335457798866058,0.0447173069260173,0.0697126707489402,0.0817111515879235,0.0533036803214003,0.0418025893855523,0.00796356743597352,0.0167538329985881,0.0799365079365079,0.0572131166033096,0.0515109068256527,0.0416760298006949,0.0643391248692612,0.0804284907704594,0.0132792923267675,0.053389402722595,0.143199312151981,0.00864891048729227,0.0177238398742742,0.0729343598698309,0.0146429346069913,0.0448954312971934,0.0475864716763813,0.0111398687847542,0.079657175689479,0.0164905978747522,0.0421021021021022,0.03610816573013,0.0170142118710924,0.0827700293773708,0.0525777033314722,0.0145921606466137,0.0604465720730353,0.0599025698851033,0.0794535379912107,0.0645864644787905,0.00290065997594575,0.040954003407155,0.0638880196741252,0.044874183969126,0.0902586743222073,0.0863493652183756,0.0913518729354824,0.0113829757553776,0.0135308634382231,0.0861113787455439,0.046667231303464,0.00372530499283341,0.00642667579038865,0.00248136898537736,0.0585120916397305,0.0443045025711388,0.00475411308104441,0.106780455439156,0.0268096322203949,0.0343399299040607,0.0421257840311917,0.0757749389442044,0.0189630319363243,0.015802498746266,0.0925192870205204,0.0304992676808772,0.00391116863749235,0.0124734408198975,0.0570399540035365
34,TRBV29-1,0.0215464084265006,0.0170817353434492,0.0225986246833153,0.0168826360607182,0.0204528040203586,0.0258550594905077,0.0338947398961326,0.0232439348554879,0.0240543214076299,0.0426129190369391,0.0272081624487346,0.0221654519498084,0.0235267757114049,0.0219516470477192,0.0224788584326639,0.0205436812616725,0.0300848855694532,0.0186363184574097,0.0231503173318567,0.0233886155154607,0.0215371642087612,0.0215879862541801,0.020373618419221,0.0213016204913748,0.0253914609129414,0.0244559585492228,0.0242386006329308,0.0252887581605567,0.0180480727467632,0.0213472054842637,0.0217650685067711,0.024952380952381,0.0273939380266438,0.0253049617434027,0.0233300490340126,0.0199269423500211,0.0200359110261092,0.0227295223309872,0.0227154302090797,0.0161419095971176,0.0204933082277936,0.0198498275636269,0.0232518453845544,0.0324154202318613,0.0215248696736406,0.0165229834909776,0.0230159134368301,0.0219093143513789,0.0214491643417994,0.0201651651651652,0.0225449225727068,0.0179620624286168,0.134063489347138,0.0277254327191513,0.0221784061193383,0.0204592642666465,0.0205251792728854,0.0212831454472114,0.0182328001974024,0.0247617315019758,0.0314097103918228,0.0227988911268109,0.0252173076691874,0.0221421022254537,0.0146735536451537,0.0260020728139727,0.0245724409229138,0.0234868112521431,0.026700549185856,0.0249004827644618,0.0211034564753595,0.0258222908556264,0.0199588374910787,0.0243070054697207,0.0124657718986555,0.0208722026559179,0.0221875932091964,0.0226729196141942,0.027513246244439,0.0190521934037784,0.0307486379860981,0.0275313140718589,0.0250910319865687,0.0634663167968943,0.0135689474245375,0.0247754243547627,0.0162507464344734,0.0233706873795395
36,TRBV30-1,0.0287386531346664,0.0298231503369266,0.0295138134877549,0.0199925953350611,0.033542941043016,0.0291522136436538,0.0325021034612819,0.0234075896133781,0.0288571287895403,0.0280719473613855,0.0325785235570671,0.0145953865805094,0.0356262603629846,0.0367029381227836,0.0349860086885271,0.0263243707941778,0.0256756351420258,0.0152569327104661,0.0336925501554713,0.0306004669044581,0.000799647185968857,0.0183277597586509,0.0218435925276316,0.0249708472395351,0.0372422851576912,0.0264154498351389,0.0304559746827714,0.0175855513307985,0.012069013316576,0.000932615502007546,0.0294608944657665,0.000761904761904762,0.0361191639124206,0.000865788677173446,0.0434103703191533,0.019614730170624,0.00108343464040652,0.0301636338061922,0.0136658959161076,0.0245250573206682,0.0138562265123874,0.00110446588379098,0.0273275656798158,0.0194501374435066,0.0387677340234854,0.0255418659034589,0.0189368509267019,0.0162035559244127,0.0294046097069891,0.0234634634634635,0.0274780419485254,0.0237021512086566,0.0210832548986053,0.0337044016378187,0.00103480583406749,0.0308130591635569,0.0250281898781755,0.0373490011251937,0.0360573364140065,0.0454958915739365,0.0322785349233391,0.0450204277711913,0.0265097322577155,0.00851503998920629,0.0229486514986327,0.0196866272866048,0.0322517646402366,0.0334619790425376,0.0199200308314866,0.0371060482011613,0.0305620322727663,0.0439741823326521,0.0359342063768693,0.0269516489068292,0.0302321354230798,0.0426423490207425,0.0201605785209488,0.0270179042092487,0.0269173127529767,0.026440451300597,0.0307439413864363,0.0328450815195495,0.0391383032073786,0.0326475226793794,0.019298432668728,0.0358758274302355,0.016164646085906,0.0174222453650969
